sample_barcode,patient_barcode,CNV_PC1,CNV_PC2,CNV_PC3,CNV_PC4,CNV_PC5,CNV_PC6,CNV_PC7,CNV_PC8,CNV_PC9,CNV_PC10,CNV_PC11,CNV_PC12,CNV_PC13,CNV_PC14,CNV_PC15,CNV_PC16,CNV_PC17,CNV_PC18,CNV_PC19,CNV_PC20,CNV_PC21,CNV_PC22,CNV_PC23,CNV_PC24,CNV_PC25,CNV_PC26,CNV_PC27,CNV_PC28,CNV_PC29,CNV_PC30
TCGA-BR-8284-01,TCGA-BR-8284,-22.806581320811343,-14.412321936292766,-22.566126540238187,-10.794168594858688,-2.1522883246311757,-20.508490502874032,-20.833692795184916,-2.9846742295105178,-9.178587556766471,3.8693571214807414,2.2951603475504747,-3.080021316581473,-3.1871534027860036,2.3767843138366462,0.7324621293202888,1.6109188170898519,0.860754584785559,-3.1218631028167305,1.8474661569352944,1.1042745838513766,-1.865573623089907,0.15848355684066112,-1.4314729836445679,0.42378687335497806,0.7368438211796712,-2.301156902226705,0.772478781189372,1.6312202011329076,1.660133471561493,0.8852466394336117
TCGA-BR-8286-01,TCGA-BR-8286,5.833337575364866,-27.508645130495452,4.888169212155956,14.989066062071844,-5.6056466793907,-26.776484489438058,-1.5486413656268248,9.755476510233876,-11.52936582663178,18.327959053822873,-11.82082908062869,12.811678937869821,-7.607826065417904,-3.6953739110341823,-0.37451932676830196,-6.402311304918718,-9.00926010401384,6.563750732719497,-7.155445932381971,2.856918005301467,10.997668290546319,-4.645810262564961,7.168038660212643,-4.14501487176587,9.67638864445532,10.399192994843967,5.912998069852433,-2.7143222513566134,-3.798502757272808,-3.5787202116431134
TCGA-BR-8289-01,TCGA-BR-8289,-24.372221639128036,9.52750402405826,23.896045143046,-13.65762535610739,-9.281287754309522,7.414915369212442,16.185775850060516,7.682197746900917,-11.216520707729014,8.761076353286008,-11.623465996077366,11.084727815590172,-14.26541022000316,12.186334721087785,-1.067583902940775,8.197573887071702,3.821115247023924,9.649154111990962,2.6240539235585794,3.411551138104956,-0.1816233067211331,-4.639659702651019,-3.8586406851874586,-11.116933274913757,0.06334043608197064,-19.594694032423845,10.713164718343448,-1.007803304423649,-3.9717787649908565,3.5609601227362555
TCGA-BR-8291-01,TCGA-BR-8291,22.513974284547764,2.361281519452044,-9.038588466342324,5.2523154613026,-11.616411588276199,4.775611095682471,16.075312456870407,14.36777598876661,1.18195837388614,7.886465989467799,6.02655080972561,-3.825050770909933,8.59468865625393,16.245595222270058,-18.67848432786504,-1.7360225237748175,-7.550826483230966,4.329253368646402,-2.7513091584553817,2.8050556344182116,3.433332463696558,3.600469171396423,6.962890989797135,0.03667100965848763,-3.317154656719746,0.5011226167802235,-0.40835876319325853,-1.0824679800864982,-1.3760087355447506,4.079455561521748
TCGA-BR-8295-01,TCGA-BR-8295,-41.97905483240273,-11.88922286518996,4.193301601438871,-7.764174338468212,-18.767662320285442,-26.578328975502266,0.21145488786245084,-1.2027988281419901,15.093211138860523,-8.930816630674734,-0.020288169502433766,0.33658585955440196,3.232614258469531,-7.20902487278141,-2.208654133229982,4.170783220884997,0.2186749987563349,3.374118988399076,-1.032942352910002,3.871451173411226,0.9442194594460182,-2.318689477713536,-3.1173553260840143,-1.6214651650612426,1.002715669522158,-0.8192441782118474,-0.6296263883579399,3.2727046100643906,0.3164578849283136,-0.9082044628920272
TCGA-BR-8296-01,TCGA-BR-8296,-8.898469412031792,-24.6877701803455,17.97797243102809,-5.902089968883791,-13.675581463980789,-29.420186967612775,-14.81956518157311,-3.9370437391050292,-1.906981198459655,2.7578351869529873,-4.955147133825992,-1.9394513075293796,-9.11169753439922,8.7734102613596,4.298200677876665,3.3240078886761912,3.3967282081485948,-8.197059575804248,-3.568090126606054,-9.160907890434567,0.3665326134621645,-2.0974734506831396,-5.002915686913885,2.8882543998573813,0.9487997039577264,-0.5196013221701424,-0.6054299810237781,3.15838456283194,-0.758363219485587,2.9797969409571046
TCGA-BR-8297-01,TCGA-BR-8297,-14.501804477195176,-14.254534177255852,-25.559995715480056,-1.1936965719938009,-20.256240072931224,5.102021490638043,-19.3848455730917,-4.758308920739256,-0.0907272774491874,4.624460447942613,-3.7587520953780174,12.510121712316261,10.225144774997446,-13.555515705509755,-3.1360266796864824,-1.6172504775869951,4.432958723936363,-8.34953877095669,0.8111486398707494,-1.8363374312653309,-9.130558467480853,-6.552469548884914,4.2923940761301225,-0.9007491669373648,-0.07393828839205564,-0.5676520555147359,3.4960544970623637,5.992226644895108,-0.39834988845894054,-2.4333163052787246
TCGA-BR-8361-01,TCGA-BR-8361,-5.288663781119064,-4.033000391837157,4.213114038133645,4.151144160892095,-16.592195905675013,-7.530653566588199,7.1928375397347,-7.888589790311365,-4.965987579910299,-0.9962764643634617,-6.800685699698639,-10.218281025545283,2.737978653122664,0.8665677144182325,-14.29083821953972,-1.27170006104972,3.6812921840774586,11.313190102259473,1.7024758472000376,-1.8956706591568475,-3.0829622687652747,1.4561538117978898,-2.5639851374928426,4.32470668213972,-4.307051115193084,-6.380227684505188,0.9848892162349596,-3.0322889728995603,-4.416396760782758,-10.095718232522724
TCGA-BR-8363-01,TCGA-BR-8363,1.5203399833214757,7.923587400679491,1.509089701181505,9.034522266900492,-10.615985650273117,-5.463058745815595,-1.4792616360279547,6.7161835914007835,-11.970839898414694,1.2005455088589136,0.6955693574441376,-1.648186341082381,-4.8844988492234656,1.2213987449399624,-0.16256629653785445,0.019876476975980124,1.465816151010025,-0.8694361652191473,0.09448457316733468,-1.1909674255486091,1.1307686543800801,1.2031059751630757,-0.2018239629192384,2.455716156468062,-0.9822485628840028,0.5339076318029613,-0.885040030777147,-0.6210300138189954,-0.39014808408564955,-1.5682768052874207
TCGA-BR-8364-01,TCGA-BR-8364,35.80892059271608,-3.2062922330049766,-8.335134826054635,4.936572766561146,-6.511008008904939,10.98510751045878,6.030354552682601,1.9848123155055664,-3.3572401615035203,-2.4666948044496677,-8.649267144318443,-19.803771735428047,7.011030080514598,2.5767901907812134,-3.6216367937873026,-3.331346264297743,-3.4653667140426965,-1.9680848755214124,4.404549013798368,1.734209633944627,3.230630196946724,0.025652996538385233,-0.571498626178161,-2.627872699423222,2.527775259914358,-3.145348678893843,0.024890531211412555,3.1041794652219306,1.338162539069649,2.112187049386173
TCGA-BR-8365-01,TCGA-BR-8365,26.801512645093776,-14.382586629251197,-9.35604764484668,4.376323662337955,-2.4152224897705645,-5.427036661103497,-15.406244805028095,10.056260839491403,-7.556451999415477,-1.0558389587853092,4.832001435408049,-3.149598518419646,-10.694217216462976,4.422875865277096,-6.992506538556792,1.2199071364861744,-2.659098114253289,2.9814516316179525,-7.161660656857295,-4.2684725032205515,1.6822777129820874,1.2050163136038023,6.673155136350716,2.376494911841018,-1.904283765175173,-0.8512050653391047,-2.940743563604749,-2.636489922077534,-2.325931151156841,-1.5429456442101612
TCGA-BR-8366-01,TCGA-BR-8366,-4.958813227984935,-24.2276116631926,-3.775205573508302,2.5184646255699628,-13.296009877891361,13.211910776650647,11.591828064801204,10.063935913342402,-0.00830556835325944,-2.0949457711940624,0.5438825196033058,-3.375046526449603,-0.3972326607738002,-0.4485730689454763,0.29077298765925846,-0.8163241110319186,-0.9775191277010776,0.10943169249032177,-0.8007904675240103,-1.1256633187370426,-0.21074757992942833,0.7360152223576845,0.5135428978337889,-0.20868345726796847,0.3647613817157991,-1.0016311273230476,-0.3607278667096598,0.8770857530349903,-1.8012660857871268,-1.8392950010386382
TCGA-BR-8367-01,TCGA-BR-8367,-0.42469798487307625,8.558521568193816,1.5513367071700588,-10.318000364420694,-6.43736496399822,-10.038657822876724,0.18052230664575172,-1.954388127522243,-10.732823863809628,5.87672183623597,2.013707677800467,-3.374030076281815,-4.787493282178197,5.742339041703631,2.3101495036521507,-0.034361998451045386,2.4758012842628605,-4.741180772106586,-1.3105789513199777,-4.705089699115895,0.6564335435252354,0.8528604637557923,-2.6355671142116672,1.8165136692774984,-2.3235445587106938,-0.05209257304479047,-0.8818803099510265,0.7042886443509245,1.113252849954862,1.031813921255514
TCGA-BR-8368-01,TCGA-BR-8368,-6.4914093513140365,14.03654715856311,-21.804148915088565,6.121757263453829,-1.9841030404155526,1.106935406247394,-2.0472095907984302,-2.8485273593564355,-0.49307814795053806,0.9767639216042913,0.2520046661213148,-0.9748282125258004,-1.1646542084651346,-0.7089744605676263,0.039677221883196744,-0.9302994899677451,0.8426757687325848,-0.17296327491837066,-0.27145463189308094,0.05472329586345602,0.7420620508495402,1.178782033576587,-0.2327727323834007,0.7766908167068051,-0.6978647319114235,0.6955323647151936,-0.22751959779625555,-0.5888023250780556,0.61827643252561,-0.2727948874828608
TCGA-BR-8369-01,TCGA-BR-8369,21.676046879305133,36.79438534150755,5.44333078350798,4.556556369353094,-2.2512363481412168,14.923055568029293,13.733849697179032,6.512169811994221,0.6712944625364864,-8.809888644518372,-14.182574207087745,7.1610514445910365,6.501054079680482,18.578430597098343,14.753811839818917,9.24783850575319,5.570106260432722,-15.78288391360835,-6.386291178850269,-0.9942653104093139,1.9886456679469042,-9.918494011578531,-6.729996694281342,9.373928550799462,7.549576105782597,-3.5219225154539235,-3.226554562855387,-3.354325340049022,-3.1303363465265988,-6.989117616322396
TCGA-BR-8371-01,TCGA-BR-8371,1.994665459557265,7.870324141687412,-1.255445171581528,9.244572512756845,-11.384047285787421,-6.1378897907832,3.8904458579214216,2.8465054834938366,-1.032718840967085,-3.794827959671537,-0.915170642043912,-0.491800574533473,-1.8924328381200934,-1.8351768043873204,-0.515263768952771,0.9128840300728887,0.5513332700301972,1.1608685695093508,-0.03306669863029576,-0.8833848115195664,1.9233944255495414,1.151335011621247,0.4819219557878287,1.0084230647853578,0.23559755026619178,0.5523776425386129,-1.1814676701895206,-0.8006879495056095,0.5196295952937797,-0.029104498448281644
TCGA-BR-8372-01,TCGA-BR-8372,-6.457405908221715,13.992950888454914,-21.684355192885963,6.006653371799517,-1.9784825161013229,1.453544440288686,-1.8932826985703688,-2.7602891285588393,-0.40623482099112485,1.0714951259448733,0.26828511368391833,-0.9418470592549959,-1.0981519406363334,-0.8073885620089026,-0.07661077341977555,-0.9612891436993958,0.950395183342178,-0.2737414608698047,-0.19982978420421582,0.0865818747554376,0.5542718703884854,0.7151551009549385,-0.08477648112669271,0.31108214907371756,-0.4928228917353502,0.7103283807040478,-0.3124126090493216,-0.5113832053172155,0.4745118117890509,0.22582713313364922
TCGA-BR-8380-01,TCGA-BR-8380,1.9909840376790995,7.873267091977567,-1.246481809595797,9.106320160939859,-11.357912112859665,-6.177940123584624,3.916888827563056,2.841927106821562,-1.0418328580214002,-3.769488525755624,-0.9351635117340131,-0.48687594028759307,-1.9097079255666574,-1.8164373288847642,-0.5171878420476359,0.9287596216236277,0.5602248313566591,1.2041466107150092,-0.0725640371721977,-0.866492082464926,1.9203224247353607,1.139794099612981,0.4215014132366598,1.0156791551319155,0.24145968604797033,0.3885124221353675,-1.130961457798417,-0.7689478319043588,0.6564553537341444,-0.05024039371036026
TCGA-BR-8381-01,TCGA-BR-8381,-19.206204185156952,-17.665925108984588,-22.240497473391027,7.538514681448021,12.132505847811416,-0.7581195692783234,-0.3540395862058121,3.4056730053307644,4.51907869741843,-0.37806407902874534,5.082286490044929,-3.5361086905291685,-3.2690647848987004,-2.8534308156847055,-3.901624007738679,2.704349332596139,-8.998807540599365,-10.10858787963205,9.105620091805273,0.27792064281559525,-1.231248762138286,0.9516718996010238,-4.136978418718959,2.119112788203085,-1.8350045538135589,-2.018157662996573,0.42518522902752265,3.8744994181793593,-3.550904968989999,-2.220710075463611
TCGA-BR-8382-01,TCGA-BR-8382,-8.159295442657433,11.882766417589735,-18.220253127628563,10.301498949142367,15.944099116311854,-3.5726667176927966,4.116387885946509,0.6268011761784096,-0.024458463209482684,0.1737357901481044,2.0522587890408808,-4.117558385678341,-0.18305566626151204,-1.1571465826884457,0.5738453418695459,-2.962230642438903,1.1712516937046253,-0.792180241335903,0.376867681250007,1.1990350924456559,0.5206121676393239,1.0340679791279388,-0.8464121259468028,0.28748277965212055,-1.097803419677824,1.6856384527298447,0.4195634710112383,-0.011161293238798725,0.4295118133273976,-0.13269420800413595
TCGA-BR-8384-01,TCGA-BR-8384,-0.9549509188946185,9.12829139328342,-2.9008025603698337,-2.181046386912897,-5.562754956794817,-8.831114737579078,0.4878284046994447,-11.312908352634976,3.899750984664834,2.978541284441405,2.893430462699523,-0.570119146080686,-0.5149341194039622,4.22514157787795,2.3885079997187333,-0.18784081272804581,4.464829568553669,-10.747434304673096,-3.0549492849861055,-10.4395168789443,-1.552157767465207,-3.959426716506344,1.4589404115160631,-1.4304230515769922,-1.3066204873964853,10.325517134845695,-2.6268184769461063,2.4929526975258214,-3.545379794152879,4.425718012615469
TCGA-BR-8483-01,TCGA-BR-8483,12.0191207875464,-30.71077260552781,-33.117993905009904,4.920413482158348,22.788239824353614,6.430094944331158,7.0970637566743076,-1.4407826050034702,10.751453149107103,-2.1199402045368934,-11.334536350029206,12.988858341850335,-2.298910060309305,-4.706690571451537,-1.336391738471091,-4.26690536201648,3.6330288979218914,-6.014667808146054,1.9762680623392839,2.4192213235938684,-7.790033544206407,-5.778099576122823,4.228510211131779,-5.822289132946919,-6.713822641136492,-3.0052547924709865,5.624087046413854,3.889439785559701,-3.4187435356354254,2.7064536322649486
TCGA-BR-8484-01,TCGA-BR-8484,24.057557742359982,-0.6367219979674797,-16.75520598276007,-27.59237741090802,-0.5675595531618919,-36.06267704570976,-8.111835059961026,-4.092251011119475,-4.6214810157773165,-9.201842578310277,2.594719841906722,-2.9483945127758453,0.35440545390735106,6.967639682281907,4.232230158444555,14.324383710876004,-5.894333388425986,-0.19422678042258917,-2.4566042618996877,5.179926521417522,-1.1479665283516656,-2.794601506722339,2.322752706531976,0.3016988133843568,1.1734824873238816,-3.2105813454636185,4.823650899678501,-0.15054341711511274,0.1303200145478847,-2.3800361789883597
TCGA-BR-8485-01,TCGA-BR-8485,38.24547805407615,-12.718826701882865,16.88792543157664,36.64282052318619,7.3348116839201465,-5.45746707958502,2.976588912392373,-8.431274953277335,-9.622084426195196,15.074676494838409,17.82464115054297,0.08925164951747348,-1.463201256264286,-0.25093878684161713,-12.07598154124848,3.814387406308146,7.786213006422453,2.768495374892093,5.627530185135931,4.887913344691391,3.2516093810662396,-0.26879119692576053,-1.1402449850992125,0.485033105334685,0.7065290644164581,3.1445224012982336,-3.431419878585521,3.238755845457161,-0.7057376467820798,5.616109410159671
TCGA-BR-8486-01,TCGA-BR-8486,-16.89461701754015,-17.74136890656006,-16.978645476719716,18.67984823828023,-0.4572355500214242,19.678733761532385,-19.799671101192928,8.852538854536988,-8.422191596997811,11.685409839531596,-7.531847016426231,14.051959179317766,23.419766884157145,0.9922516887202824,3.133748486209255,1.222243824978039,14.055331359882935,7.949754049661307,2.6779598934380293,-3.0209211271050815,-4.868260349638759,1.370684167399544,-1.2836085991146327,-1.7052424805893849,0.5249223834051969,8.643812769055572,-0.9057006254104719,-5.428185924657851,8.153246111786938,-2.4253955432141225
TCGA-BR-8588-01,TCGA-BR-8588,-32.495309660544564,17.51100547559654,7.5367196987974445,-7.382926878207006,8.860959029764047,-9.79302330454948,13.784395895924245,-3.5080822047666134,3.1531853495952054,6.324586768685987,5.787947045594097,-5.436105909946661,-0.4886020833517551,-5.039534948315176,0.7982491715760921,-4.663643994217701,1.9633296321657279,2.9061842667477356,1.9244834593182254,0.03373381044127457,1.0084289251314347,1.3804861438714566,-1.6897981038595073,0.23911840151364638,-0.9851853001650044,-0.026795430886087643,1.1885066872317689,-1.383851338227589,-1.3442789321302941,-1.3631588374208745
TCGA-BR-8589-01,TCGA-BR-8589,5.5827507485452665,6.449030618794969,0.6863751347748078,-14.435860305107083,-8.551795615010985,2.5201260704755915,17.698979525972362,3.826686866009661,-4.379178536951263,-0.04912999467180024,-1.4725945745721292,-1.1620426422053973,-0.7991832356282783,-1.5693481831000087,-0.5968124275727278,-2.213235230734532,0.35748509225528124,0.8563179337843767,0.14340033949289127,-2.227491062478442,0.2533738723295063,-1.111033097464376,2.9697752493074234,0.7962475869883625,0.46999631951101495,0.7254195922821423,-0.31896719778956756,0.8737863635100973,-1.546485254204704,-2.7362922388915387
TCGA-BR-8590-01,TCGA-BR-8590,-5.637679932471482,13.351482361690516,-17.652983036920883,-26.995125499358092,-1.4451607475006762,-12.866552881428936,3.40941395544917,-1.4802749889284528,-7.550956712839839,-1.7555338469328146,-4.689810901348511,-0.6128172594412329,3.999407780981502,-8.816036777628621,13.743470414405701,-2.856490225478054,-3.269014363141317,-1.6700147657675875,7.0331046967544335,6.31884528463166,4.908651122691183,0.14591284170460017,1.0023769130343294,-2.3077719948095488,-2.5436711655231092,3.714966776079348,-2.431039016038962,-0.20072214395803492,-2.511356093828714,-2.1573266905326456
TCGA-BR-8591-01,TCGA-BR-8591,-6.038215748118089,14.28145670281844,-21.993242114164584,5.757438753372516,-3.4579186226051144,1.7181143407549198,-2.7041819557980387,-3.1530329721067476,-0.37120188601214343,1.112695290802032,0.1606422871623438,-0.4926772366035967,-1.38334202005287,-0.6927245839994749,-0.049368583265328815,-0.7956974289328632,0.475433726154492,-0.38630800809709276,-0.03229259283688115,-0.05599403270562787,0.3905218197284381,1.112502866905321,-0.200714923715821,0.37998775766574866,-0.2972493669024127,1.0145450405015617,0.1000245033980251,0.12602780510222344,0.6630352468160869,-0.03371884184834452
TCGA-BR-8592-01,TCGA-BR-8592,1.9909840376790995,7.873267091977567,-1.2464818095957972,9.106320160939857,-11.357912112859667,-6.177940123584625,3.9168888275630565,2.8419271068215637,-1.0418328580213991,-3.7694885257556225,-0.935163511734012,-0.4868759402875918,-1.9097079255666545,-1.8164373288847648,-0.5171878420476375,0.9287596216236277,0.560224831356661,1.204146610715006,-0.07256403717219817,-0.8664920824649256,1.920322424735361,1.1397940996129798,0.42150141323665946,1.0156791551319144,0.24145968604797163,0.38851242213536563,-1.1309614577984182,-0.7689478319043596,0.6564553537341442,-0.05024039371036204
TCGA-BR-8676-01,TCGA-BR-8676,-6.946132427675156,14.22454410040807,-20.241185979330275,-14.381852325164708,0.023380495091677795,-5.762406148575819,2.0484611602192393,-5.012558178294428,-2.1608256388544587,3.8666106337180874,-0.8755191488900995,-1.180325530655546,-2.0513271874737367,2.143061552688306,0.3060227440709197,-0.8463509559028685,0.546941134373449,3.116297322370373,-0.5690712253872013,1.4338074791533229,0.9153467364720622,1.8535713849279167,-3.784126734669322,1.7923995772757582,-1.7449072021740704,-10.838931516018722,4.671301423818676,1.8249252720281077,7.436216958480531,-2.949554971744952
TCGA-BR-8677-01,TCGA-BR-8677,6.8502706638013215,6.007490826491711,2.091249214544255,5.478688910923006,-7.124605537080265,0.9144486064479116,2.727640133531977,3.472062162145868,-3.5162853639005336,-1.674852425192688,-4.67130474626153,10.035359181774334,9.560495683547371,-7.571905502745789,-7.563021391375459,-2.756984944218896,-3.1076049263083383,-0.6005814986902741,-4.951504925065468,-1.5711761485920335,-3.4560244040894252,3.2314722480026377,1.0509491675759,3.235388992994005,-1.9868251620497148,-0.5894488797938592,-3.6730495985565224,-2.5725253785009707,1.1775914480621446,3.9508570962272103
TCGA-BR-8678-01,TCGA-BR-8678,-7.1542974861171755,44.409542380019936,10.571371962029865,34.36307285599713,9.075231394311917,-16.092090436861703,2.967311889003987,14.467153521719382,-12.902835935577825,20.067118601079294,6.283910606328081,-12.272255625864357,-15.344544809558249,16.91401009217612,1.135833334048925,6.880467856541837,3.754686680651072,2.2780705243954555,-6.39945535514516,-8.577276598802785,1.4510312161612433,-0.36744603173323204,6.359986939439418,3.556364752449204,-4.032378514893833,-5.8945652599086324,8.965939408687595,0.14271703090302487,2.8738863789473537,-9.610608914036682
TCGA-BR-8679-01,TCGA-BR-8679,8.594740548071343,-28.25107575617875,-31.957584941235492,-10.975804033830642,22.250464921122955,-11.108479619391565,-1.139846330280236,-3.0685193428326847,-1.9199040002288805,0.76320317466408,0.7445745987933623,-6.340367478706062,-1.0067200192504893,7.25649575478748,-5.219277391784929,5.764947538795673,0.6808387862332166,0.8910122671953021,0.06354980541955263,1.3005527338287277,-0.0277437674942151,-0.9351557701119078,0.7743587856698776,-0.45226145794789085,1.3165115443386972,-0.6768500621485515,1.1126654257236392,2.2093113004441536,-1.1898473657949828,-0.5530744125331392
TCGA-BR-8680-01,TCGA-BR-8680,9.79360189252961,2.191844831573043,16.265705005923486,9.592590480656186,-14.991893934436492,-1.5469022806520893,9.626752831452603,-1.2778802065305828,-0.5935657146223422,2.20212918580505,0.3980913946267214,3.493942809635796,2.394088248228651,-7.909000761122235,3.7654963747332064,-2.2680925984397735,1.6951194941723997,-1.5595090779920477,2.50753534236004,-1.4131516715592876,0.16104278394818675,-1.5564537832742258,2.345632413982935,0.8103718101148392,-2.330729038838464,-1.3235361193990811,-0.5239117651714974,-0.11765760679558905,-1.2432870794237219,-1.8438712544367022
TCGA-BR-8682-01,TCGA-BR-8682,-9.324798090326805,-30.301480903519085,21.563655769369102,11.617214866599866,10.9088919389607,1.962047254830298,-1.4616113151542824,-18.338678229559278,-1.5687684987972748,-17.652263354511994,-0.6425124685475162,-0.032079600676807526,-8.29523195585927,0.864873259775945,3.492061680743417,-1.8265787208881408,-2.0567138945285515,1.9170227939998583,2.4503096128860435,6.471444428591142,0.6562211623179166,0.9403913494654638,1.30943621247277,1.4936964566682873,4.4495096327730685,-0.8855843929039386,-3.6047545702598227,1.461816682609094,0.592055430855233,-2.3380747297560354
TCGA-BR-8683-01,TCGA-BR-8683,10.763400737679264,-30.640010554036873,5.775086425202152,1.2593030174901476,-23.483252464973685,17.85129340009576,10.366809234547619,-6.420231008870707,5.607262375938697,-8.332701175906946,3.836485295276929,-6.777984319154879,22.162254719338364,-3.4725564175378967,3.7141181827208043,11.170181430874713,1.2583450713604278,11.3955173594396,3.2722292381966605,-3.2165090488836885,9.601516842353018,-3.262582527805082,6.712539481458103,-2.006680550064732,0.3839501718693223,-3.875894852728323,1.8034016396664154,-4.082422090244075,1.062189054767996,1.0897546070662592
TCGA-BR-8686-01,TCGA-BR-8686,31.509681859332137,-6.483568170007719,-6.799368786093467,10.138967768762685,16.878806655131996,0.196942487028604,15.43890220281567,6.134684401982605,-4.292200366196106,-0.4834825343414908,-9.595822478364271,9.7321342122151,-7.891733783529936,0.8834287312027962,3.5275365452317518,3.926819937160386,0.8865217142563621,1.4078642951881168,-0.157675137520653,-2.545868626714316,1.5853810813707079,-2.238248463757233,5.111103076426504,-0.027518880595711084,0.25703296937512815,4.496735556626181,2.4481717854512715,0.8157542862194607,-2.164944280622655,-1.4091663089183972
TCGA-BR-8687-01,TCGA-BR-8687,20.53153367870397,-4.175327605593688,14.939693281284717,-8.70204369678731,21.064758825320215,-4.230487993670278,-2.7053013274947846,-20.206238141802285,-18.138421620649073,5.469233191930947,1.3966276503182262,-5.814947838076623,5.510435029012243,-6.879250832836908,-10.113704995959845,-9.40297302461888,-2.6498878536699597,2.5430902889196423,0.8222669462455398,-3.160341891971494,-6.2128308173316755,-0.4986745421109644,-6.71356455972377,0.6214956359866257,3.497789334107833,-2.559614904377988,-2.1576260903749045,-0.34657679976950145,-5.788792834818777,-2.6067862878959285
TCGA-BR-8690-01,TCGA-BR-8690,-3.009538913076881,-9.771602190169695,-6.29119700964919,22.925192365082133,16.60707530187144,25.019287488816815,9.310647851988898,-4.782784033273921,24.925678326210505,7.871307494345153,10.502772740431075,7.572291588324454,-8.450056992232565,-1.0492608167543642,6.870543942999613,-6.831920127565537,0.47124510843740597,2.130368815540043,-4.957580725461739,5.449956258929162,4.64527667784903,0.5932928627993411,0.7194894715499115,-5.059592398441371,0.7031687948028945,4.3252986808289675,-1.367642959966964,2.163549889753797,-3.260784494148592,0.8418079823276887
TCGA-BR-A44T-01,TCGA-BR-A44T,1.9909840376790995,7.873267091977567,-1.2464818095957972,9.106320160939857,-11.357912112859667,-6.177940123584625,3.9168888275630565,2.8419271068215637,-1.0418328580213991,-3.7694885257556225,-0.935163511734012,-0.4868759402875918,-1.9097079255666545,-1.8164373288847648,-0.5171878420476375,0.9287596216236277,0.560224831356661,1.204146610715006,-0.07256403717219817,-0.8664920824649256,1.920322424735361,1.1397940996129798,0.42150141323665946,1.0156791551319144,0.24145968604797163,0.38851242213536563,-1.1309614577984182,-0.7689478319043596,0.6564553537341442,-0.05024039371036204
TCGA-BR-A44U-01,TCGA-BR-A44U,-17.676481712170776,-6.225374519868465,30.139481377654334,5.83417870429181,14.615244374145096,7.669092127574532,-7.845272496517173,-1.1213518489537493,13.408453604840995,1.7741741417665065,-3.1142870806457514,16.831144860229763,9.01128323450202,-3.5338840462289536,3.852453204726851,-12.03885939482335,2.0039480159306713,-1.313603977686863,6.500706902240941,1.8574389460355316,3.0351093338976023,4.4874350459703995,5.943327758549057,1.9017867637225803,-2.3449584319221914,1.727246086321913,-5.394521238516579,3.397172772206926,2.0048172915852702,1.6752891968897723
TCGA-BR-A452-01,TCGA-BR-A452,-12.214531150046552,-11.364159562376184,-3.759741635241208,18.802504679386182,-18.03787166704975,13.78411326841917,28.544109304934185,-7.351354917866466,15.317105744984833,16.98854092430607,5.034784708679038,-1.5269942810274544,3.935320138807875,9.317239691840808,-20.019187515200223,-4.914471259447423,8.22920168262578,13.06609462130451,9.878829043326336,-2.8278175240265657,2.619619958377982,3.316894613522964,-3.5779469281407863,5.2795043564427155,3.750559358253784,-7.650126578925332,9.077166325650676,-2.4819407474490576,2.3444043988084546,-2.745637695199751
TCGA-BR-A453-01,TCGA-BR-A453,1.8981842972784546,7.632097974539284,-0.9916202756531733,9.121106510273535,-11.735289767558209,-6.095810837609501,3.8992005400260403,2.885003556225895,-1.4191430616389238,-2.832675100442601,-0.8506175928920284,-0.150114589244545,-1.71840806838773,-1.7011885964926028,-1.4832139568166294,0.6167187600968733,-0.844953484539572,2.1914412069970255,-1.1985861792438222,2.171832790628344,3.4429650973375625,-1.2586311494932962,-2.1169606766402542,-0.41230955854200585,-1.5194150917043825,2.9443103581463577,-0.8798811785892732,0.45366843227838327,0.22386844722311397,1.1291366769479865
TCGA-BR-A4CR-01,TCGA-BR-A4CR,2.9748047467314596,0.30966882809656016,24.25906942810324,36.39850289425878,7.829928874513572,-9.587276873134563,4.45441502569574,17.61069837479909,-19.252663177913657,9.074267597681523,7.288146591071499,3.1399889343751286,-12.561932593032044,0.3517492573430769,-0.30242383138947543,8.131442543229626,-5.435675104320509,-2.4809321621193825,-4.543517015878476,-6.585427876508789,2.563956863132287,-4.6789776423653,-7.3130969957842344,0.4905687918976462,-9.66842171016125,4.885509503761799,4.461969272271068,-4.416735495793426,-5.762713450473125,-2.905651442840265
TCGA-BR-A4CS-01,TCGA-BR-A4CS,36.468173157883925,33.71601123763284,-30.992358248593195,4.36296389611174,-3.348231921407294,9.556062129254077,6.670030629308946,-13.964364677153439,9.564893164128339,-3.021945502432727,-13.29810335262599,4.212692674165427,-13.540938910117791,5.5693364007055255,-7.383460645838928,0.6922629156434625,4.0858922781694265,-4.664831574940777,12.306345706906612,-1.585198680373284,-0.6788658862890191,-3.2894182951300106,4.752228084271633,-3.4916769960132354,0.7848112247176741,-3.437754342274649,3.723553447811371,1.6431638756511984,-2.207199418363729,0.48690299635769835
